Date,Open,High,Low,Close,Adj Close,Volume
"Jun 23, 2025",526.8099975585938,532.1699829101562,523.6500244140625,531.6500244140625,529.6832275390625,50666100
"Jun 20, 2025",532.260009765625,533.5599975585938,524.8800048828125,526.8300170898438,524.292236328125,61643500
"Jun 18, 2025",530.0999755859375,532.5499877929688,527.4000244140625,528.989990234375,526.4417724609375,43983500
"Jun 17, 2025",531.7100219726562,533.3300170898438,527.9099731445312,529.0800170898438,526.5313110351562,42180900
"Jun 16, 2025",530.5,535.3699951171875,530.4500122070312,534.2899780273438,531.71630859375,37622100
"Jun 13, 2025",527.6799926757812,531.8699951171875,525.72998046875,526.9600219726562,524.421630859375,55814400
"Jun 12, 2025",531.0900268554688,534.6400146484375,530.8400268554688,533.6599731445312,531.0892944335938,34104900
"Jun 11, 2025",535.6199951171875,536.780029296875,530.1099853515625,532.4099731445312,529.8452758789062,53701000
"Jun 10, 2025",531.1699829101562,534.9000244140625,528.8900146484375,534.2100219726562,531.63671875,40664800
"Jun 9, 2025",530.1400146484375,532.3499755859375,529.010009765625,530.7000122070312,528.1435546875,33688700
"Jun 6, 2025",530.0,531.7999877929688,528.2100219726562,529.9199829101562,527.3673706054688,42467000
"Jun 5, 2025",530.1799926757812,533.0499877929688,522.6599731445312,524.7899780273438,522.2620239257812,61031200
"Jun 4, 2025",528.010009765625,529.8400268554688,525.969970703125,528.77001953125,526.222900390625,41359300
"Jun 3, 2025",523.5599975585938,528.739990234375,522.6900024414062,527.2999877929688,524.7599487304688,44070300
"Jun 2, 2025",517.239990234375,523.4500122070312,515.969970703125,523.2100219726562,520.689697265625,44762800
"May 30, 2025",519.4400024414062,520.6799926757812,511.92999267578125,519.1099853515625,516.6094360351562,67662800
"May 29, 2025",526.3300170898438,526.47998046875,517.3200073242188,519.9299926757812,517.4254760742188,58513300
"May 28, 2025",522.1799926757812,523.6799926757812,518.3900146484375,518.9099731445312,516.4103393554688,46637200
"May 27, 2025",516.1500244140625,521.7100219726562,514.5900268554688,521.219970703125,518.7091674804688,47226300
"May 23, 2025",506.17999267578125,511.8399963378906,505.5799865722656,509.239990234375,506.78692626953125,58368100
"May 22, 2025",513.6599731445312,517.7100219726562,512.2999877929688,514.0,511.5240478515625,55607200
"May 21, 2025",516.27001953125,523.0,511.239990234375,513.0399780273438,510.5686340332031,71292800
"May 20, 2025",519.469970703125,520.9299926757812,516.6599731445312,520.27001953125,517.7638549804688,42517600
"May 19, 2025",514.239990234375,522.530029296875,514.239990234375,522.010009765625,519.4954833984375,52536200
"May 16, 2025",520.6599731445312,521.7000122070312,517.0999755859375,521.510009765625,518.997802734375,48394600
"May 15, 2025",516.52001953125,521.9299926757812,515.1699829101562,519.25,516.7487182617188,50153300
"May 14, 2025",516.77001953125,519.22998046875,515.75,518.6799926757812,516.1815185546875,47014500
"May 13, 2025",509.1600036621094,517.3900146484375,508.4200134277344,515.5900268554688,513.1063232421875,53269600
"May 12, 2025",506.989990234375,507.8900146484375,501.4800109863281,507.8500061035156,505.4036560058594,45090600
"May 9, 2025",490.2099914550781,491.5400085449219,486.20001220703125,487.9700012207031,485.6194152832031,27767400
"May 8, 2025",488.5299987792969,492.70001220703125,484.1700134277344,488.2900085449219,485.9378662109375,39577600
"May 7, 2025",482.0799865722656,485.79998779296875,476.7799987792969,483.29998779296875,480.97186279296875,38006300
"May 6, 2025",479.55999755859375,485.04998779296875,478.19000244140625,481.4100036621094,479.09100341796875,32786300
"May 5, 2025",484.6000061035156,489.0299987792969,484.1000061035156,485.92999267578125,483.5892028808594,28309500
"May 2, 2025",486.5400085449219,490.9100036621094,484.8299865722656,488.8299865722656,486.4752197265625,39218100
"May 1, 2025",483.4100036621094,487.17999267578125,480.739990234375,481.67999267578125,479.3596496582031,43316500
"Apr 30, 2025",467.1300048828125,477.20001220703125,462.42999267578125,475.4700012207031,473.1795959472656,46810600
"Apr 29, 2025",470.1700134277344,476.4200134277344,469.5899963378906,475.5299987792969,473.2393493652344,30613100
"Apr 28, 2025",473.0299987792969,474.80999755859375,466.0299987792969,472.4100036621094,470.13433837890625,33550800
"Apr 25, 2025",466.9700012207031,473.0899963378906,465.3900146484375,472.55999755859375,470.2835998535156,38697100
"Apr 24, 2025",456.4800109863281,467.6600036621094,455.8299865722656,467.3500061035156,465.0987243652344,45956100
"Apr 23, 2025",458.1700134277344,463.3800048828125,452.8800048828125,454.55999755859375,452.3703308105469,55801100
"Apr 22, 2025",438.82000732421875,447.5799865722656,437.6199951171875,444.4800109863281,442.3388671875,52304400
"Apr 21, 2025",438.2300109863281,439.0799865722656,427.92999267578125,433.1099853515625,431.02362060546875,44149300
"Apr 17, 2025",447.1700134277344,447.75,441.3599853515625,444.1000061035156,441.960693359375,44837000
"Apr 16, 2025",449.0299987792969,452.6199951171875,437.760009765625,444.17999267578125,442.0403137207031,48980600
"Apr 15, 2025",458.5400085449219,462.3800048828125,456.1499938964844,457.989990234375,455.7838134765625,35404200
"Apr 14, 2025",464.4599914550781,465.04998779296875,452.6300048828125,457.4800109863281,455.27630615234375,43941200
"Apr 11, 2025",444.6499938964844,455.7900085449219,441.3299865722656,454.3999938964844,452.21112060546875,52483800
"Apr 10, 2025",453.55999755859375,455.5899963378906,432.6300048828125,446.17999267578125,444.0306701660156,108384100
"Apr 9, 2025",415.57000732421875,467.8299865722656,415.42999267578125,466.0,463.75518798828125,142876900
"Apr 8, 2025",438.1600036621094,443.1400146484375,409.7900085449219,416.05999755859375,414.0557861328125,101248100
"Apr 7, 2025",408.6600036621094,443.1400146484375,402.3900146484375,423.69000244140625,421.6490478515625,161557000
"Apr 4, 2025",438.1400146484375,440.3699951171875,422.6700134277344,422.6700134277344,420.6339416503906,117088400
"Apr 3, 2025",456.44000244140625,460.07000732421875,450.1400146484375,450.6600036621094,448.4891357421875,70456300
"Apr 2, 2025",466.1199951171875,479.55999755859375,465.8599853515625,476.1499938964844,473.8563232421875,49894500
"Apr 1, 2025",467.29998779296875,473.6300048828125,464.4200134277344,472.70001220703125,470.4229736328125,41156200
"Mar 31, 2025",461.9200134277344,469.8599853515625,457.3299865722656,468.9200134277344,466.6611633300781,53000300
"Mar 28, 2025",479.80999755859375,480.5199890136719,468.04998779296875,468.94000244140625,466.6810607910156,46363800
"Mar 27, 2025",482.4100036621094,486.5799865722656,480.25,481.6199951171875,479.3000183105469,33469800
"Mar 26, 2025",492.29998779296875,493.1600036621094,482.82000732421875,484.3800048828125,482.04669189453125,34627100
"Mar 25, 2025",491.3900146484375,493.6199951171875,490.4200134277344,493.4599914550781,491.0829162597656,26035200
"Mar 24, 2025",487.739990234375,491.510009765625,484.3999938964844,490.6600036621094,488.29644775390625,34567200
"Mar 21, 2025",474.0799865722656,481.6099853515625,472.9100036621094,480.8399963378906,477.8111572265625,42234900
"Mar 20, 2025",476.8800048828125,484.54998779296875,476.17999267578125,479.260009765625,476.2411193847656,36780500
"Mar 19, 2025",476.80999755859375,485.3299865722656,474.8699951171875,480.8900146484375,477.86090087890625,40430300
"Mar 18, 2025",479.4100036621094,479.6099853515625,472.4100036621094,474.5400085449219,471.5509033203125,39072300
"Mar 17, 2025",479.6099853515625,485.8399963378906,477.79998779296875,482.7699890136719,479.7290344238281,41744400
"Mar 14, 2025",473.7300109863281,480.55999755859375,473.1199951171875,479.6600036621094,476.6386413574219,43563000
"Mar 13, 2025",476.25,476.2799987792969,466.42999267578125,468.3399963378906,465.3899230957031,46563300
"Mar 12, 2025",479.1600036621094,481.05999755859375,471.7900085449219,476.9200134277344,473.9159240722656,46971100
"Mar 11, 2025",472.3500061035156,478.80999755859375,467.010009765625,471.6000061035156,468.6294250488281,68760800
"Mar 10, 2025",483.45001220703125,483.9700012207031,468.6600036621094,472.7300109863281,469.7522888183594,76668000
"Mar 7, 2025",487.1600036621094,493.2799987792969,480.5299987792969,491.7900085449219,488.6922302246094,54714700
"Mar 6, 2025",493.69000244140625,498.5799865722656,486.20001220703125,488.20001220703125,485.1248474121094,57574300
"Mar 5, 2025",496.20001220703125,503.6300048828125,491.260009765625,502.010009765625,498.8478088378906,46323700
"Mar 4, 2025",494.17999267578125,503.739990234375,487.739990234375,495.54998779296875,492.42852783203125,67875400
"Mar 3, 2025",511.5199890136719,513.0399780273438,493.5799865722656,497.04998779296875,493.9190673828125,44587200
"Feb 28, 2025",500.1300048828125,508.7799987792969,496.92999267578125,508.1700134277344,504.9690856933594,47654000
"Feb 27, 2025",518.1300048828125,519.0700073242188,500.04998779296875,500.2699890136719,497.1187744140625,52448000
"Feb 26, 2025",515.530029296875,519.6599731445312,511.3699951171875,514.5599975585938,511.31878662109375,34457600
"Feb 25, 2025",519.239990234375,519.3200073242188,509.44000244140625,513.3200073242188,510.0866394042969,48940000
"Feb 24, 2025",527.8800048828125,529.0700073242188,519.530029296875,519.8699951171875,516.5953369140625,39268400
"Feb 21, 2025",538.3800048828125,538.4000244140625,525.7100219726562,526.0800170898438,522.7661743164062,47093800
"Feb 20, 2025",538.72998046875,539.0999755859375,532.4600219726562,537.22998046875,533.845947265625,26550800
"Feb 19, 2025",538.5700073242188,540.8099975585938,536.4600219726562,539.52001953125,536.1216430664062,19666900
